"source";"translation";"type";"module";"status";"customer"
"Last week (mop-sun)";"지난 주 (월 - 일)";"C";"";"T";"N"
"Last working week (mon-fri)";"마지막 작업 주 (월 - 금)";"C";"";"T";"N"
"Last month";"저번 달";"B";"";"T";"N"
"Last year";"작년";"B";"";"T";"N"
"Last 30 days";"지난 30 일";"B";"";"T";"N"
"Last 90 days";"지난 90 일";"B";"";"T";"N"
"Select date preset";"날짜 선택 프리셋";"C";"";"T";"N"
"Select custom date";"사용자 정의를 선택 날짜";"C";"";"T";"N"
"Are you sure you want to delete selected filter preset?";"당신은 당신이 선택한 필터 프리셋을 삭제 하시겠습니까?";"C";"";"T";"N"
"Search";"수색";"B";"";"T";"N"
"Clear filter";"필터 지우기";"C";"";"T";"N"
"Save filter";"필터를 저장";"C";"";"T";"N"
"Delete filter";"필터를 삭제";"C";"";"T";"N"
"Show filter";"쇼 필터";"C";"";"T";"N"
"Hide filter";"숨기기 필터";"C";"";"T";"N"
"advanced filter";"고급 필터";"C";"";"T";"N"
"advanced search";"고급 검색";"C";"";"T";"N"
"has to be valid date";"유효 기간이어야한다";"C";"";"T";"N"
"has to be integer";"정수이어야한다";"C";"";"T";"N"
"has to be greater than %s and lower than %s";"보다 커야 %s 보다 낮은 %s";"C";"";"T";"N"
"has to be number";"수 있어야한다";"C";"";"T";"N"
"DD";"DD";"C";"";"T";"N"
"MM";"MM";"C";"";"N";"N"
"YYYY";"YYYY";"C";"";"N";"N"
"Change Flash SWF";"변경 플래시 SWF";"C";"";"T";"N"
"Delete Flash SWF";"플래시 SWF 삭제";"C";"";"T";"N"
"FLASH not uploaded";"플래시 업로드되지";"C";"";"T";"N"
"Change image";"변경 이미지";"C";"";"T";"N"
"Delete image";"이미지를 삭제합니다";"C";"";"T";"N"
"Retype password again";"다시 암호를 다시 입력";"C";"";"T";"N"
"Bold Ctrl+B";"굵게 Ctrl 키 + B";"C";"";"T";"N"
"Italic Ctrl+I";"기울임 Ctrl 키 + I";"C";"";"T";"N"
"Underline Ctrl+U";"Ctrl 키 + U 밑줄";"C";"";"T";"N"
"Subscript";"첨자";"C";"";"T";"N"
"Superscript";"위에 쓴";"C";"";"T";"N"
"Justify left Ctrl+L";"Ctrl 키 + L 왼쪽 정당화";"C";"";"T";"N"
"Justify center Ctrl+E";"맞춤 센터 Ctrl + E를";"C";"";"T";"N"
"Justify right Ctrl+R";"오른쪽 Ctrl 키 + R을 정당화";"C";"";"T";"N"
"Select foreground color";"전경 색상을 선택";"C";"";"T";"N"
"Strike through";"를 통해 스트라이크";"C";"";"T";"N"
"Indent";"톱니 모양";"C";"";"T";"N"
"Outdent";"내어 쓰기";"C";"";"T";"N"
"Horizontal rule";"수평 규칙";"C";"";"T";"N"
"Ordered list";"정렬 된 목록";"C";"";"T";"N"
"Unorderedlist";"정렬되지 않은 목록";"C";"";"T";"N"
"Insert external image";"외부 이미지를 삽입";"C";"";"T";"N"
"Enter an image URL:";"이미지의 URL을 입력:";"C";"";"T";"N"
"Remove link";"링크를 제거";"C";"";"T";"N"
"Remove formating";"서식 제거";"C";"";"T";"N"
"Change Font";"글꼴 변경";"C";"";"T";"N"
"Set style of selected text";"선택한 텍스트의 설정 스타일";"C";"";"T";"N"
"Title 1";"제목 1";"C";"";"T";"N"
"Title 2";"제목 2";"C";"";"T";"N"
"Title 3";"제목 3";"C";"";"T";"N"
"Source code";"소스 코드";"C";"";"T";"N"
"Path";"통로";"C";"";"T";"N"
"Change Font Size";"변경 글꼴 크기";"C";"";"T";"N"
"XX-Small";"XX-작은";"C";"";"T";"N"
"X-Small";"X-작은";"C";"";"T";"N"
"Small";"작은";"C";"";"T";"N"
"Medium";"매질";"C";"";"T";"N"
"Large";"큰";"C";"";"T";"N"
"X-Large";"X-대형";"C";"";"T";"N"
"XX-Large";"XX - 대형";"C";"";"T";"N"
"Feed Url";"피드 Url";"C";"";"T";"N"
"Add gadget";"가젯을 추가";"C";"";"T";"N"
"AddGadgetDescription";"가젯은 바탕 화면이나 사이드 바에서 실행할 수있는 작은 응용 프로그램입니다.";"C";"";"T";"N"
"Add Application Gadget";"응용 프로그램 가젯을 추가";"C";"";"T";"N"
"Add Custom Feed";"사용자 정의 피드 추가";"C";"";"T";"N"
"Edit gadget";"편집 가젯";"C";"";"T";"N"
"10 min";"10 분";"C";"";"T";"N"
"20 min";"20 분";"C";"";"T";"N"
"30 min";"30 분";"C";"";"T";"N"
"45 min";"45 분";"C";"";"T";"N"
"1 hour";"1 시간";"C";"";"T";"N"
"Never";"못";"C";"";"T";"N"
"Hidden";"숨겨진";"C";"";"T";"N"
"Desktop";"바탕 화면";"C";"";"T";"N"
"Sidebar";"사이드 바";"B";"";"T";"N"
"Are you sure you want to delete selected gadget?";"당신이 선택한 가젯을 삭제 하시겠습니까?";"C";"";"T";"N"
"Application Specific";"특정 응용 프로그램";"C";"";"T";"N"
"News";"뉴스";"B";"";"T";"N"
"Save modified rows";"수정 된 행을 저장";"C";"";"T";"N"
"Edit view";"편집보기";"C";"";"T";"N"
"Export to csv";"Csv로 내보내기";"C";"";"T";"N"
"of";"의";"B";"";"T";"N"
"First page";"첫 페이지";"C";"";"T";"N"
"Previous page";"이전 페이지";"C";"";"T";"N"
"Next page";"다음 페이지";"C";"";"T";"N"
"Last page";"마지막 페이지";"C";"";"T";"N"
"Save as new view";"새보기 이름으로 저장";"C";"";"T";"N"
"Delete view";"보기 삭제";"C";"";"T";"N"
"View Name";"보기 이름";"C";"";"T";"N"
"Records Per Page";"페이지 당 기록";"C";"";"T";"N"
"Help";"도움";"C";"";"T";"N"
"HelpDescription";"도움말 설명";"C";"";"T";"N"
"Download";"다운로드";"C";"";"T";"N"
"Comma";"콤마";"C";"";"T";"N"
"Semicolon";"세미콜론";"C";"";"T";"N"
"Tab";"꼬리표";"C";"";"T";"N"
"CSV delimiter";"CSV 구분 기호";"C";"";"T";"N"
"You have not selected export data";"당신은 수출 데이터를 선택하지 않은";"C";"";"T";"N"
"Server";"섬기는 사람";"C";"";"T";"N"
"My computer";"내 컴퓨터";"C";"";"T";"N"
"The source of import file";"가져 오기 파일의 소스";"C";"";"T";"N"
"Are you sure you want to delete all old records in selected module(s)?";"당신은 당신이 선택한 모듈 (들) 의 모든 오래된 기록을 삭제 하시겠습니까?";"C";"";"T";"N"
"Minimize";"최소화";"C";"";"T";"N"
"Show list";"표시 목록";"C";"";"T";"N"
"Undock";"도킹 해제";"C";"";"T";"N"
"Remember me on this computer";"이 컴퓨터에 내 계정 정보 기억";"C";"";"T";"N"
"I forgot password";"비밀번호를 잊어 버렸습니까?";"C";"";"T";"N"
"Enter code from picture";"사진에서 코드를 입력";"C";"";"T";"N"
"Back to login";"돌아 가기 로그인하기";"C";"";"T";"N"
"Delete all events";"모든 이벤트를 삭제";"C";"";"T";"N"
"Are you sure to delete all events?";"당신은 모든 이벤트를 삭제 하시겠습니까?";"C";"";"T";"N"
"Delete debug events";"디버그 이벤트를 삭제";"C";"";"T";"N"
"Are you sure to delete debug events?";"당신은 디버그 이벤트를 삭제 하시겠습니까?";"C";"";"T";"N"
"Attached files";"첨부 파일";"C";"";"T";"N"
"Edit email template";"편집 이메일 템플릿";"C";"";"T";"N"
"Edit selected template";"선택한 템플릿을 편집";"C";"";"T";"N"
"Select Template";"템플릿 선택";"C";"";"T";"N"
"MailOutboxDescription";"시스템에 의해 전송 된 모든 이메일은 함께 그들의 (성공적으로 전송 또는 오류) 상태로, 여기에 볼 수 있습니다.";"C";"";"T";"N"
"Sending";"배상";"C";"";"T";"N"
"Sent";"전송";"C";"";"T";"N"
"Restart sending";"전송 다시 시작";"C";"";"T";"N"
"Do you want to delete selected mails?";"당신이 선택한 메일을 삭제 하시겠습니까?";"C";"";"T";"N"
"Delete selected";"삭제 선택";"C";"";"T";"N"
"Restart selected";"다시 시작 선택";"C";"";"T";"N"
"Send pending mails";"대기중인 메일 보내기";"C";"";"T";"N"
"Send by mail() function";"메일로 보내기 () 함수";"C";"";"T";"N"
"Send by SMTP";"SMTP로 보내기";"C";"";"T";"N"
"SMTP User name";"SMTP 사용자 이름";"C";"";"T";"N"
"SMTP Password";"SMTP 비밀번호";"C";"";"T";"N"
"SMTP TLS/SSL";"SMTP TLS / SSL";"C";"";"T";"N"
"Send test message to email";"이메일로 테스트 메시지 보내기";"C";"";"T";"N"
"Save & Send Test Message";"저장 및 테스트 메시지 보내기";"C";"";"T";"N"
"Logout";"로그 아웃";"B";"";"T";"N"
"Show desktop";"보기 바탕 화면";"C";"";"T";"N"
"Show desktop icon can't be removed.";"보기 바탕 화면 아이콘을 제거 할 수 없습니다.";"C";"";"T";"N"
"Are you sure you want to remove selected item from QuickLaunch?";"당신은 당신이 빠른 실행에서 선택한 항목을 삭제 하시겠습니까?";"C";"";"T";"N"
"(s)";"(에스)";"C";"";"T";"N"
"Online users description";"온라인 사용자 설명";"C";"";"T";"N"
"Click to open sidebar";"사이드 바를 열려면 클릭";"C";"";"T";"N"
"Show in fron of windows";"윈도우 프론에서보기";"C";"";"T";"N"
"Show behind windows";"창 뒤에 표시";"C";"";"T";"N"
"Hide sidebar";"숨기기 사이드 바";"C";"";"T";"N"
"Content";"함유량";"B";"";"T";"N"
"Are you sure you want to remove selected item?";"당신은 당신이 선택한 항목을 삭제 하시겠습니까?";"C";"";"T";"N"
"Edit user profile";"사용자 프로필 편집";"C";"";"T";"N"
"Sunday";"일요일";"B";"";"T";"N"
"Monday";"월요일";"B";"";"T";"N"
"Tuesday";"화요일";"B";"";"T";"N"
"Wednesday";"수요일";"B";"";"T";"N"
"Thursday";"목요일";"B";"";"T";"N"
"Friday";"금요일";"B";"";"T";"N"
"Saturday";"토요일";"B";"";"T";"N"
"January";"일월";"C";"";"T";"N"
"February";"이월";"C";"";"T";"N"
"March";"행진";"C";"";"T";"N"
"April";"사월";"C";"";"T";"N"
"May";"할 수 있다";"C";"";"T";"N"
"June";"유월";"C";"";"T";"N"
"July";"칠월";"C";"";"T";"N"
"August";"팔월";"C";"";"T";"N"
"September";"구월";"C";"";"T";"N"
"October";"십월";"C";"";"T";"N"
"November";"십일월";"C";"";"T";"N"
"December";"십이 월";"C";"";"T";"N"
"Confirmation required";"확인 필수";"C";"";"T";"N"
"Mandatory";"필수";"C";"";"T";"N"
"Optional";"선택 과목";"B";"";"T";"N"
"Number";"번호";"B";"";"T";"N"
"Checkbox";"체크 박스";"C";"";"T";"N"
"ListBox";"목록 상자";"C";"";"T";"N"
"List of countries";"국가 목록";"C";"";"T";"N"
"Add field";"필드 추가";"C";"";"T";"N"
"Are you sure you want to delete selected field(s)?";"선택한 상담원을 정말 삭제하시겠습니까?";"C";"";"T";"N"
"Information";"정보";"C";"";"T";"N"
"read more";"자세한 내용을";"C";"";"T";"N"
"Previous";"너무 이른";"C";"";"T";"N"
"Start";"스타트";"C";"";"T";"N"
"Maximize";"극대화";"C";"";"T";"N"
"%s - Affiliate";"%s - 제휴";"S";"";"T";"N"
"Language translations";"언어 번역";"B";"";"T";"N"
"Date added";"날자";"S";"";"T";"N"
"none active !";"없음 활성화!";"S";"";"T";"N"
"file not exist";"존재하는 파일이 없습니다";"B";"";"T";"N"
"Language code";"언어 코드";"S";"";"T";"N"
"English name";"영어 이름";"B";"";"T";"N"
"Translated";"번역";"B";"";"T";"N"
"Is default";"기본값은";"S";"";"T";"N"
"Is active";"활성";"S";"";"T";"N"
"For date range";"날짜 범위";"S";"";"T";"N"
"If you choose channel, the banner code will have channel tracking code included, and also statistics will be displayed for this channel";"당신이 채널을 선택하면, 배너 코드는 채널 추적 코드가 포함되어있을 것이다, 또한 통계는이 채널이 표시됩니다";"S";"";"T";"N"
"Campaign: ";"운동: ";"B";"";"T";"N"
"Banner stats";"배너 통계";"B";"";"T";"N"
"Impressions:";"노출 수:";"S";"";"T";"N"
"Clicks:";"클릭 수:";"S";"";"T";"N"
"CTR:";"클릭률 (CTR):";"S";"";"T";"N"
"Sales:";"매상:";"S";"";"T";"N"
"Commissions:";"위원회: ";"S";"";"T";"N"
"SCR (sales / clicks):";"SCR (판매 / 클릭):";"S";"";"T";"N"
"affiliates in your program.";"프로그램에 가입.";"S";"";"T";"N"
"ClicksTrackingDescription";"클릭 수 (추천) 추적은 일부 URL에서 온 또는 배너 링크를 클릭 방문자를 언급하는 제휴 인식합니다.";"B";"";"T";"N"
"Exported files";"내 보낸 파일";"B";"";"T";"N"
"Upload custom language";"사용자 정의 언어 업로드";"S";"";"T";"N"
"Advanced options ";"고급 옵션 ";"C";"";"T";"N"
"Hide";"숨는 장소";"C";"";"T";"N"
"Get";"도망";"C";"";"T";"N"
"Download PDF";"PDF 다운로드";"C";"";"T";"N"
"banner code";"배너 코드";"C";"";"T";"N"
"Show normal link version";"일반 링크 버전보기";"C";"";"T";"N"
"Show DirectLink version";"보기은 DirectLink 버전";"C";"";"T";"N"
"Show HTML version";"보기 HTML 버전";"C";"";"T";"N"
"Show XHTML version";"쇼 XHTML 버전";"C";"";"T";"N"
"for channel: ";"채널: ";"C";"";"T";"N"
"Show PDF preview";"보기 PDF 미리보기";"C";"";"T";"N"
"Export files";"파일 내보내기";"C";"";"T";"N"
"ExportFilesDescription";"보낸 파일 목록. 당신은 당신이 현재 내 보낸 목록 파일에 표시되지 않는 경우 새로 고침 버튼을 누릅니다.";"C";"";"T";"N"
"Languages";"언어";"B";"";"T";"N"
"Debugging settings";"디버깅 설정";"C";"";"T";"N"
"Are you sure you want to delete selected file(s)?";"당신은 당신이 선택한 파일을 삭제 하시겠습니까?";"C";"";"T";"N"
"Import language";"가져 오기 언어";"C";"";"T";"N"
"Import new language into your account";"귀하의 계정에 새로운 언어를 가져 오기";"C";"";"T";"N"
"File(s) %s was successfully deleted";"파일 (들) %s 삭제되었습니다";"S";"";"T";"N"
"Could not delete %s file(s)";"삭제할 수 없습니다 %s 파일 (들)";"S";"";"T";"N"
"Plugin was successfully activated";"플러그인이 성공적으로 활성화";"S";"";"T";"N"
"Plugin was successfully deactivated";"플러그인이 성공적으로 비활성화되었습니다";"S";"";"T";"N"
"General";"일반";"B";"";"T";"N"
"Drop modules";"드롭 모듈";"S";"";"T";"N"
"Logo";"심벌 마크";"C";"";"T";"N"
"Are you sure you want to deactivate this plugin?";"이 플러그인을 비활성화 하시겠습니까?";"C";"";"T";"N"
"Are you sure you want to activate this plugin?";"이 플러그인을 활성화 하시겠습니까?";"C";"";"T";"N"
"Activate";"활성화";"C";"";"T";"N"
"Deactivate";"비활성화";"C";"";"T";"N"
"Plugins";"플러그인";"C";"";"T";"N"
"PluginsDescription";"강화 또는 시스템의 동작을 변경하거나, 새로운 기능을 추가 할 수있는 플러그인과 모듈";"C";"";"T";"N"
"Path to server file";"서버 파일 경로";"C";"";"T";"N"
"You have not selected file";"당신은 파일을 선택하지 않은";"C";"";"T";"N"
"Author";"저자";"B";"";"T";"N"
"Version";"번역";"B";"";"T";"N"
"Imported";"수입";"S";"";"T";"N"
"N/A or Undefined";"N/A 또는 정의되지 않은";"C";"";"T";"N"
"Author: ";"저자: ";"C";"";"T";"N"
"Include payout options in signup form";"가입 형태로 지급 옵션을 포함";"C";"";"T";"N"
"Force choosing payout option";"강제 지급 옵션을 선택";"C";"";"T";"N"
"Failed to set default language with error: %s";"오류로 기본 언어를 설정하는 데 실패했습니다: %s";"S";"";"T";"N"
"Language %s set as default.";"기본적으로 언어 %s 세트.";"S";"";"T";"N"
"Source message can't be empty in file %s";"원본 메시지는 파일 %s에 비워 둘 수 없습니다";"S";"";"T";"N"
"Clean Install";"새로 설치";"S";"";"T";"N"
"Check if you want to display payout options in your signup form";"당신이 당신의 가입 형태로 지급 옵션을 표시하려면 확인";"S";"";"T";"N"
"Signup form template";"가입 양식 서식";"S";"";"T";"N"
"Active theme";"활성 테마";"S";"";"T";"N"
"Other available themes";"다른 가능한 테마";"S";"";"T";"N"
"You can choose from the themes below. Click on <strong>Select this theme</strong> to set it as a new default theme.";"당신은 아래의 템스에서 선택할 수 있습니다. 클릭<strong>이 테마를 선택</strong>새로운 기본 테마로 설정합니다.";"S";"";"T";"N"
"All (allow user to choose)";"전체 (사용자가 선택할 수 있습니다)";"C";"";"T";"N"
"Default payout option";"기본 지불 옵션";"C";"";"T";"N"
"Display payout option(s)";"디스플레이 지급 옵션 (들)";"C";"";"T";"N"
"If checked, user has to fill the payout option fields";"이 옵션이 선택되면, 사용자는 지불 옵션 필드를 채울 수있다";"C";"";"T";"N"
"Enter the text of yout terms & conditions";"당신 약관의 텍스트를 입력";"C";"";"T";"N"
"Force acceptance of T & C";"T & C의 수용을 강제로";"C";"";"T";"N"
"If checked, affiliate will have to check that he agrees with Terms & conditions of your affiliate program";"이 옵션이 선택되면, 제휴 그가 당신의 가입 프로그램의 이용 약관에 동의하는지 확인해야합니다";"C";"";"T";"N"
"OverwriteCookiesDesc";"방문자가 제휴사의 배너를 클릭하면, 그것에 대해 정보를 쿠키에 저장됩니다. 방문자가 나중에 다른 제휴사의 배너를 클릭하면, 시스템은 이전의 쿠키를 덮어 쓰거나 할 수 없다. 
쿠키 덮어 쓰기하는 경우, 때 고객이 클릭 마지막 제휴 링크는 수수료를받습니다.
덮어 쓰기하지 않을 경우, 초기 가입은 수수료를 받게됩니다, 나중에 추천은 등록되지 않습니다.";"C";"";"T";"N"
"DeleteCookiesDesc";"설정 한 경우, 시스템은 판매 / 납 거래 후 쿠키를 삭제합니다. 이것은 그 가입이 방문자 이후 판매에 대한 수수료를받을 수 없습니다 의미합니다. 
기본적으로 쿠키가 삭제되지 않습니다 및 제휴 그가 언급 방문자 이후의 모든 주문에 대한 수수료를 받는다.";"C";"";"T";"N"
"Enter URL of your normal website. It will be used to display general affiliate link in affiliate pannel.";"일반 웹 사이트의 URL을 입력합니다. 그것은 제휴 패널의 일반적인 제휴 링크를 표시하는 데 사용됩니다.";"C";"";"T";"N"
"TrackByIpDesc";"어떤 쿠키를 찾을 수없는 경우 IP 주소로 추천을 추적 할 수 있습니다. 이 시스템은 주어진 시간 범위 내에서 판매와 동일한 IP 주소에서 최신 클릭을 확인하고 클릭을 언급 가입에 대한 수수료를 생성합니다.";"C";"";"T";"N"
"Affiliate for not referred commission";"참조되지위원회에 대한 제휴";"C";"";"T";"N"
"SaveUnreferredSaleDesc";" 어떤 계열사가 판매 / 리드를 언급하지 않는 경우, 아래 선택 ""기본""계열사에 수수료를 저장합니다.
이것은 모든 판매 제휴사 언급하지들만을 추적하는데 사용될 수있다.";"C";"";"T";"N"
"Support DirectLink linking";"지원은 DirectLink의 연결";"C";"";"T";"N"
"Could not validate license. Reason: %s";"라이센스를 확인하지 못했습니다. 이유: %s";"S";"";"T";"N"
"License ID";"라이센스 ID";"C";"";"T";"N"
"Operation";"조작";"S";"";"T";"N"
"Tracking options saved";"추적 옵션이 저장";"S";"";"T";"N"
"Source message";"원본 메시지";"B";"";"T";"N"
"Translation";"번역";"B";"";"T";"N"
"Module";"기준 치수";"S";"";"T";"N"
"Additional data";"추가 데이터";"S";"";"T";"N"
"Banner name: ";"배너 이름: ";"S";"";"T";"N"
"or";"또는";"S";"";"T";"N"
"Currently online:";"현재 온라인:";"S";"";"T";"N"
"Language metadata";"언어 메타 데이터";"B";"";"T";"N"
"No language selected";"선택 없음 언어 없습니다";"B";"";"T";"N"
"Currently active plugins";"현재 활성화 된 플러그인";"S";"";"T";"N"
"ProxyServer";"프록시 서버";"S";"";"T";"N"
"DirectLink";"은 DirectLink";"C";"";"T";"N"
"Display banner statistics";"디스플레이 배너 통계";"C";"";"T";"N"
"Channel: ";"채널: ";"C";"";"T";"N"
"Banner: ";"기치: ";"C";"";"T";"N"
"Are you sure you want to do this operation on the table?";"당신은 테이블에이 작업을 수행 하시겠습니까?";"C";"";"T";"N"
"Active wallpaper can not be deleted";"활성 벽지는 삭제할 수 없습니다";"C";"";"T";"N"
"Upload failed with error: %s";"업로드 오류로 실패했습니다: %s";"C";"";"T";"N"
"Data are cached";"데이터 캐시";"C";"";"T";"N"
"Exported file you can download here";"당신이 여기에서 다운로드 할 수 있습니다 내 보낸 파일";"C";"";"T";"N"
"Save language metadata";"저장 언어 메타 데이터";"C";"";"T";"N"
"Your affiliate program name. It can be your company name if you want. This name can be visible in the signup form (depends on theme).";"귀하의 제휴 프로그램의 이름입니다. 당신이 원하는 경우는 회사 이름이 될 수 있습니다. 이 이름은 가입 양식에 표시 할 수 있습니다 (테마에 따라 다름).";"C";"";"T";"N"
"If checked, the invoice will be generated for every payment you make. Both affiliates and you will be able to check the invoice in the payouts history.";"선택한 경우, 송장은 당신이 만드는 모든 지불에 대해 생성됩니다. 두 계열사 당신은 지급 역사에서 송장을 확인 할 수 있습니다.";"C";"";"T";"N"
"Support VAT";"지원 VAT";"C";"";"T";"N"
"If checked, your affiliates from EU countries will be able to specify their VAT number and percentage.<br/>Also, for these affiliates the payouts are computed together with the VAT.";"이 옵션이 선택되면, EU 국가에서 당신의 가입은 VAT 번호 및 비율을 지정할 수 있습니다.<br/>또한, 이들 계열사에 대한 지급은 부가가치세 (VAT) 와 함께 계산된다.";"C";"";"T";"N"
"Default VAT percentage used if affiliate doesn;t enter his own percentage";"제휴 아무튼 경우 기본 부가가치세 비율은 사용; T는 자신의 백분율을 입력";"C";"";"T";"N"
"Banner with id '";"배너 Id가 '";"S";"";"T";"N"
"Affiliate is not defined";"가입은 정의되지 않은";"S";"";"T";"N"
"User is not affiliate";"사용자는 가입되지 않습니다";"S";"";"T";"N"
"Channel ID";"채널 ID";"S";"";"T";"N"
"Merchant";"상인";"B";"";"T";"N"
"Default language has to be active !";"기본 언어는 활성화 될 수있다!";"S";"";"T";"N"
"Column %s must be number (%s given)";"열 %s는 숫자 여야합니다 (%s에 주어진)";"S";"";"T";"N"
"Column %s not defined in input data for csv file %s.";"컬럼 %s이 csv 파일 %s에 대한 인풋 데이터에 정의되지 않았습니다.";"S";"";"T";"N"
"Language Name";"언어 이름";"S";"";"T";"N"
"Translated [%]";"번역 [%]";"S";"";"T";"N"
"Is custom";"사용자 정의인가";"S";"";"T";"N"
"You can find the license ID in your member's panel. The license will be valid for the domain where you are currently installing the product.";"당신은 당신의 회원의 패널에서 라이센스 ID를 찾을 수 있습니다. 라이센스는 현재 제품을 설치하는 도메인에 대해 유효합니다.";"S";"";"T";"N"
"License agreement";"라이센스 계약";"S";"";"T";"N"
"System Requirements";"시스템 요구 사항";"S";"";"T";"N"
"The installation finished successfully. Thank you for choosing our product.";"설치가 성공적으로 완료. 우리의 제품을 선택해 주셔서 감사합니다.";"S";"";"T";"N"
"Click here to go to introduction screen";"소개 화면으로 이동하려면 여기를 클릭하십시오";"S";"";"T";"N"
"Internal error.";"내부 오류가 발생했습니다.";"S";"";"T";"N"
"Recommended Settings";"권장 설정";"S";"";"T";"N"
"Welcome message";"환영 메시지";"B";"";"T";"N"
"Source";"출처";"S";"";"T";"N"
"You uploaded language file with following metadata:";"당신은 다음과 같은 메타 데이터로 언어 파일을 업로드:";"S";"";"T";"N"
"Uploaded language file";"업로드 된 언어 파일";"S";"";"T";"N"
"If language metadata are correct, you can start import.";"언어 메타 데이터가 정확하면, 당신은 가져 오기를 시작할 수 있습니다.";"S";"";"T";"N"
"You have to agree with the license.";"당신은 라이센스에 동의해야합니다.";"C";"";"T";"N"
"I Agree with the license";"나는 라이센스에 동의";"C";"";"T";"N"
"Check Requirements";"확인 요구 사항";"B";"";"T";"N"
"Welcome info";"에 오신 것을 환영합니다 정보";"C";"";"T";"N"
"Home template";"홈 템플릿";"C";"";"T";"N"
"Affiliate manager template";"제휴 관리자 템플릿";"C";"";"T";"N"
"Home edit";"홈 편집";"C";"";"T";"N"
"Channel stats report";"채널 통계보고";"B";"";"T";"N"
"ChannelStatsReportDescription";"보고서는 배너에 정의 된 채널의 성능을 보여줍니다";"C";"";"T";"N"
"Add message to this transaction (optional)";"이 거래에 메시지를 추가합니다 (선택 사항)";"C";"";"T";"N"
"Unknown tracking";"알 수없는 추적";"C";"";"T";"N"
"Manually created";"수동으로 생성";"C";"";"T";"N"
"Lifetime referral";"평생 추천";"B";"";"T";"N"
"More info";"더 많은 정보";"C";"";"T";"N"
"Failed to add link - invalid url";"링크를 추가하는 데 실패 - 유효하지 않은 Url";"C";"";"T";"N"
"Open in same window/frame";"같은 창 / 프레임에서 열기";"C";"";"T";"N"
"Open in new window/frame (_blank)";"새 창에서 열기 / 프레임 (_blank)";"C";"";"T";"N"
"Open in parent window/frame (_parent)";"부모 창에서 열기 / 프레임 (_parent)";"C";"";"T";"N"
"Open in top window/frame (_top)";"상단 창에서 열기 / 프레임 (_top)";"C";"";"T";"N"
"Target";"목표";"C";"";"T";"N"
"Class";"수업";"C";"";"T";"N"
"Add Link";"링크 추가";"C";"";"T";"N"
"Start import";"시작 가져 오기";"C";"";"T";"N"
"Create language";"언어 만들기";"C";"";"T";"N"
"Deprecated";"추천하지 않습니다";"C";"";"T";"N"
"Not translated";"번역되지 않음";"B";"";"T";"N"
"Client";"고객";"C";"";"T";"N"
"Client+Server";"클라이언트 + 서버";"C";"";"T";"N"
"All translations";"모든 번역";"C";"";"T";"N"
"System translations";"시스템 번역";"C";"";"T";"N"
"Custom translations";"사용자 정의 변환";"C";"";"T";"N"
"Edit language";"편집 언어";"C";"";"T";"N"
"Translations";"번역";"C";"";"T";"N"
"Create own language";"자신의 언어로 만들기";"C";"";"T";"N"
"Create new language";"새로운 언어를 만들기";"C";"";"T";"N"
"Update";"최신 정보";"B";"";"T";"N"
"Done";"끝난";"S";"";"T";"N"
"Logins history";"로그인 기록";"B";"";"T";"N"
"AutoRefresh saved";"자동 새로 고침이 저장";"S";"";"T";"N"
"Creating Account Directory";"계정 디렉토리 만들기";"S";"";"T";"N"
"Creating Account";"계정 만들기";"S";"";"T";"N"
"Initializing Account";"초기화 계정";"S";"";"T";"N"
"Logged out";"로그 아웃";"S";"";"T";"N"
"About";"약";"C";"";"T";"N"
"AboutDescription";"응용 프로그램 소개";"C";"";"T";"N"
"Design";"디자인";"C";"";"T";"N"
"ThemesSettingsDescription";"당신의 패널 및 가입 페이지 로고 및 테마를 (모양 및 느낌) 을 선택";"C";"";"T";"N"
"SignupFormSettingsDescription";"내용 및 가입 양식의 설정";"C";"";"T";"N"
"AffPanelSettingsDescription";"제휴 패널의 내용. 당신은 완전히 메뉴와이 패널의 컨텐츠를 사용자 정의 할 수 있습니다, 당신은 심지어 자신의 페이지를 만들 수 있습니다";"C";"";"T";"N"
"Signup page theme";"페이지 테마를 가입";"C";"";"T";"N"
"Merchant panel theme";"판매자 패널 테마";"C";"";"T";"N"
"Approved commissions";"승인위원회";"B";"";"T";"N"
"Pending commissions";"위원회 보류";"B";"";"T";"N"
"View online users";"온라인 사용자보기";"C";"";"T";"N"
"View logins history";"보기 로그인 기록";"C";"";"T";"N"
"OnlineUsersDescription";"온라인 사용자 목록";"C";"";"T";"N"
"LoginsHistoryDescription";"패널에 로그인의 역사";"C";"";"T";"N"
"This icon can not be added to QuickLaunch";"이 아이콘은 빠른 실행에 추가 할 수 없습니다";"C";"";"T";"N"
"Quick Navigation Icons";"빠른 메뉴 아이콘";"S";"";"T";"N"
"What to do with child affiliates";"아이 계열사로 무엇을 할 수";"B";"";"T";"N"
"Config gadget";"구성 가젯";"S";"";"T";"N"
"If your wallpaper is saved on Internet/Intranet and is accessible from your browser, you can add it by entering URL of this wallpaper.";"배경 화면은 인터넷 / 인트라넷에 저장하고 브라우저에서 액세스 할 경우, 당신은이 벽지의 URL을 입력하여 추가 할 수 있습니다.";"S";"";"T";"N"
"In this case will be wallpaper loaded always from URL you entered and not from your server.";"이 경우 벽지 입력하지 서버에서 URL에서 항상로드됩니다.";"S";"";"T";"N"
"Enter URL";"URL을 입력";"S";"";"T";"N"
