"source";"translation";"type";"module";"status";"customer"
"Customize Logo";"Anpassa Logo";"C";"";"T";"N"
"Edit availablevalues";"Redigera tillgängliga värden";"C";"";"T";"N"
"TextBox";"Textruta";"C";"";"T";"N"
"HTML form";"HTML format";"C";"";"T";"N"
"Template of Signup Form is missing some mandatory fields. You have to add mandatory fields to this template. Otherwise signup form will not work";"Mall för registreringsformulär saknar några obligatoriska fält. Du måste lägga till obligatoriska fält i denna mall. Annars  kommer inte registreringsformuläret  att fungera";"C";"";"T";"N"
"Action after signup";"Åtgärd efter registrering";"C";"";"T";"N"
"Set if the affiliate should be approved automatically, or left in pending state for manual approval by merchant.";"Ställ in om affiliate bör godkännas automatiskt, eller vänta på manuellt godkännande av manger.";"C";"";"T";"N"
"Check if you want to include payout options in the signup form";"Kontrollera om du vill inkludera utbetalningsmöjligheter i registreringsformuläret";"C";"";"T";"N"
"No integration method selected. Please select integration method from list.";"Ingen integrationsmetod har valts. Välj integrationsmetod från listan.";"C";"";"T";"N"
"IntegrationMethodsDescription";"Välj integrationsmetod för de system du vill använda under integrationen. Om du inte hittar lämplig integrationsmetod, välj den generella integrationenmetoden. Om det inte fungerar med ditt system, kontakta vår support och begära integrationsmetod för ditt system.";"C";"";"T";"N"
"Unknown commission type";"Okänd provisionstyp";"C";"";"T";"N"
"Referral_ID_signup_Help";"Hänvisande ID kan vara 20 tecken lång och används i affiliate länkar. ";"C";"";"T";"N"
"Plugin Configuration";"Plugin konfiguration";"C";"";"T";"N"
"Configure";"Konfigurera";"C";"";"T";"N"
"Refresh grid";"Uppdatera grid";"C";"";"T";"N"
"Add custom translation";"Lägg till anpassad översättning";"C";"";"T";"N"
"Load IP details";"Ladda upp IP detaljer";"C";"";"T";"N"
"Screen %s is in menu and thus can not be deleted";"Skärmen %s finns i menyn och kan därför inte raderas";"S";"";"T";"N"
"Referral ID can contain only [a-zA-Z0-9_-] characters";"Hänvisande ID kan endast innehålla dessa tecken [a-zA-Z0-9_-] ";"B";"";"T";"N"
"Affiliate screen successfully deleted";"Affiliate skärm har tagits bort";"S";"";"T";"N"
"Error changing default country";"Fel vid ändring av standardland";"S";"";"T";"N"
"Default country changed";"Standardland har ändrats";"S";"";"T";"N"
"Column %s contains unallowed characters";"Kolumn %s innehåller otillåtna tecken";"S";"";"T";"N"
"Could not backup changed theme resource file %s (%s)";"Kunde inte backa upp ändrade tema- resursfiler %s (%s)";"S";"";"T";"N"
"Could not install new theme resource (%s) file.  Make sure that file is writable by webserver.";"Kunde inte installera nya tema- resursfiler (%s).  Kontrollera att filen är skrivbar av webservern.";"S";"";"T";"N"
"Common templates";"Gemensamma mallar";"S";"";"T";"N"
"File deleted";"Raderad fil";"S";"";"T";"N"
"File can not be deleted";"Filen kan inte raderas";"S";"";"T";"N"
"File added";"Filen har lagts till";"S";"";"T";"N"
"Commission overview";"Provisionsöversikt";"S";"";"T";"N"
"Count of affiliates";"Räkning av affiliates";"B";"";"T";"N"
"Admin Account Info";"Admin Kontoinformation";"S";"";"T";"N"
"Database Info";"Databas Info";"S";"";"T";"N"
"Add affiliate to group";"Lägg till affiliate till grupp";"B";"";"T";"N"
"You can modify affiliate menu by dragging it's items.";"Du kan ändra affiliate menyn genom att dra dess objekt.";"S";"";"T";"N"
"Items can be removed by dragging to Trash";"Objekt kan tas bort genom att dras till papperskorgen";"S";"";"T";"N"
"Here you can see list of all screens available in merchant panel";"Här kan du se lista över alla skärmar som finns i öppna panelen";"S";"";"T";"N"
"Custom pages";"Anpassade sidor";"S";"";"T";"N"
"Predefined pages";"Fördefinierade sidor";"S";"";"T";"N"
"Url page settings";"Url sidinställningar";"S";"";"T";"N"
"Affiliate link: http://www.example..";"Affiliate länk: http://www.example..";"S";"";"T";"N"
"Countries";"Länder";"S";"";"T";"N"
"Start with Post Affiliate";"Börja med Post Affiliate";"S";"";"T";"N"
"Main Integration Steps";"Huvudsakliga integrationssteg";"B";"";"T";"N"
"Advanced";"Avancerad";"B";"";"T";"N"
"Edit url page";"Redigera URL sida";"C";"";"T";"N"
"Show banners with stats only";"Visa enbart banners med statistik";"C";"";"T";"N"
"Integrate with your web page & shop";"Integrera med din webbsida och butik";"C";"";"T";"N"
"Menu & screens";"Meny & skärmar";"C";"";"T";"N"
"Customize design";"Anpassa design";"C";"";"T";"N"
"Change logo";"Ändra logotyp";"C";"";"T";"N"
"Edit menu";"Redigera-menyn";"C";"";"T";"N"
"Edit header";"Redigera sidhuvud";"C";"";"T";"N"
"Edit footer";"Redigera sidfot";"C";"";"T";"N"
"Edit %s";"Redigera %s";"C";"";"T";"N"
"Add to menu";"Lägg till meny";"C";"";"T";"N"
"Are you sure you want to delete this page?";"Är du säker på att du vill ta bort denna sida?";"C";"";"T";"N"
"Add new custom page";"Lägg till ny anpassad sida";"C";"";"T";"N"
"Add new url page";"Lägg till ny webbadress sida";"C";"";"T";"N"
"Affiliate panel screens";"Affiliate panelskärmar";"C";"";"T";"N"
"Edit signup form";"Redigera registreringsformulär";"C";"";"T";"N"
"Are you sure to delete selected affiliate from this commission group?";"Är du säker på att du vill ta bort markerad affiliate från denna provisionsgrupp?";"C";"";"T";"N"
"Edit commission group";"Redigera provisionsgrupp";"C";"";"T";"N"
"Add commission group";"Lägg till provisionsgrupp";"C";"";"T";"N"
"Are you sure to delete selected commission group?";"Är du säker på att du vill radera den valda provisionsgruppen?";"C";"";"T";"N"
"Commission groups";"Provisionsgrupper";"B";"";"T";"N"
"Available countries";"Tillgängliga länder";"C";"";"T";"N"
"Enter valid %s";"Skriv in giltig  %s";"B";"";"T";"N"
"Retry Update";"Försök igen, uppdatera";"C";"";"T";"N"
"Start Update";"Börja uppdatera";"C";"";"T";"N"
"Are you sure you want to delete selected file?";"Är du säker på att du vill ta bort markerad fil?";"C";"";"T";"N"
"File from common templates is used";"Fil från gemensamma mallar används";"C";"";"T";"N"
"Create specific file for this theme";"Skapa speciell fil för detta tema";"C";"";"T";"N"
"Delete this file";"Ta bort den här filen";"C";"";"T";"N"
"Failed to invite %s %s";"Misslyckades med att bjuda in %s %s";"S";"";"T";"N"
"%s %s successfully invited";"%s %s har blivit inbjudna";"S";"";"T";"N"
"%s successfully add";"%s har blivit tillagd";"S";"";"T";"N"
"user(s) in commission group";"användare i provisionsgrupp";"S";"";"T";"N"
"Admin";"Admin";"S";"";"N";"N"
"Could not delete logged %s";"Kunde inte radera loggade %s";"S";"";"T";"N"
"Private campaign";"Privat kampanj";"S";"";"T";"N"
"Copying file";"Kopierar filen";"S";"";"T";"N"
"Error during application update (%s)";"Fel under programuppdatering (%s)";"S";"";"T";"N"
"Application meta description";"Ansökan metabeskrivning";"S";"";"T";"N"
"GwtPHP Framework Application, Gwt, PHP";"GwtPHP Framework Applikation, Gwt, PHP";"S";"";"T";"N"
"Maintenance Mode: Update in progress. Please run installer to finish update.";"Underhållsläge: Uppdatering pågår. Kör installationsprogrammet för att slutföra uppdateringen.";"S";"";"T";"N"
"Maintenance Mode: Install in progress";"Underhållsläge: Installation pågår";"S";"";"T";"N"
"Please select the language to use during the Post Affiliate Pro installation steps";"Vänligen välj det språk som ska användas under Post Affiliate Pro installationsstegen";"S";"";"T";"N"
"Product of";"Produkt av";"B";"";"T";"N"
"Features";"Funktioner";"B";"";"T";"N"
"SIGNUP FORM FIELDS";"Registreringsformulärsfält";"S";"";"T";"N"
"Campaign is Active";"Kampanj är aktiv";"C";"";"T";"N"
"Campaign is paused (visible)";"Kampanjen är pausad (synlig)";"C";"";"T";"N"
"Campaign is stopped (invisible)";"Kampanjen är stoppad (osynlig)";"C";"";"T";"N"
"Campaign is active, not running";"Kampanj är aktiv, körs inte ";"C";"";"T";"N"
"No banners";"Inga banners";"C";"";"T";"N"
"Are you sure to delete selected merchant?";"Är du säker på att du vill radera den valda managern?";"C";"";"T";"N"
"You are approved";"Du är godkänd";"C";"";"T";"N"
"You are waiting for approval";"Du väntar på godkännande";"C";"";"T";"N"
"You are declined";"Du har avvisats";"C";"";"T";"N"
"Apply for this campaign";"Ansök om den här kampanjen";"C";"";"T";"N"
"Invite to campaign";"Bjud in till kampanjen";"C";"";"T";"N"
"Are you sure you want to invite selected affiliate(s) to this campaign?";"Är du säker på att du vill bjuda in utvalda affiliate (s) till denna kampanj?";"C";"";"T";"N"
"If you deactivate this feature, all campaigns are change to public. Are you sure you want to deactivate this feature?";"Om du stänger av denna funktion kommer alla kampanjer bli offentliga, är du säker på att du vill avaktivera den?";"B";"";"T";"N"
"Are you sure you want to activate this feature?";"Är du säker på att du vill aktivera den här funktionen?";"B";"";"T";"N"
"Affiliates in campaign";"Affiliates i kampanj";"C";"";"T";"N"
"Public - visible to all";"Offentlig - synliga för alla";"B";"";"T";"N"
"Public - with manual approval";"Offentlig - med manuellt godkännande";"B";"";"T";"N"
"Restart of application is needed. Do you want to restart now?";"Du måste starta om applikationen, vill du starta om nu? ";"C";"";"T";"N"
"FeaturesDescription";"Funktioner är tillägg som kan slås på eller av. Din licens gör att du kan aktivera vissa funktioner gratis och vissa av dem behöver du beställa (engångskostnad) innan du kan aktivera dem.";"C";"";"T";"N"
"Parent_Affiliate_signup_Help";"Parent affiliate är den affiliate som berättade om det här programmet";"C";"";"T";"N"
"Your license does not allow activation of this feature.";"Din licens tillåter inte aktivering av denna funktion.";"C";"";"T";"N"
"Are you sure you want to deactivate this feature?";"Är du säker på att du vill stänga av denna funktion?";"B";"";"T";"N"
"Missing campaign id";"Saknad kampanj id";"S";"";"T";"N"
"Lifetime commissions";"Lifetime provision";"S";"";"T";"N"
"Add per action commission";"Lägg till peraktions- provision";"C";"";"T";"N"
"Action name";"Aktionsnamn";"B";"";"T";"N"
"Action code";"Aktionskod";"B";"";"T";"N"
"IntegrationActionHelp";"Med denna parameter kan du ange vilken kommission som kommer att sparas.";"C";"";"T";"N"
"not specified";"anges inte ";"C";"";"T";"N"
"IntegrationAffiliateHelp";"Med denna parameter kan du tvinga att registrera provisionen för denna affiliate";"C";"";"T";"N"
"IntegrationCampaignHelp";"Med denna parameter kan du tvinga att registrera provisionen för denna kampanj";"C";"";"T";"N"
"IntegrationStatusHelp";"Med denna parameter kan du tvinga att ange statusen för provisionen";"C";"";"T";"N"
"IntegrationCommissionHelp";"Värde för anpassad provision. Du kan göra det obligatoriskt att använda detta provisionsvärde istället för provisionsinställningar i kampanj. Om du ställer in % in framför numret, kommer provisionen att räknas i procent. ";"C";"";"T";"N"
"Sales/Leads Tracking";"Köp/spårning av potentiella kunder";"C";"";"T";"N"
"Data %s";"Data %s";"C";"";"N";"N"
"%s - tier";"%s - tier";"C";"";"N";"N"
"Drag this icon to QuickLaunch";"Dra denna ikon till QuickLaunch";"C";"";"T";"N"
"Add to Quick Launch";"Lägg till Quick Launch";"C";"";"T";"N"
"Show advanced tracking options";"Visa avancerade spårningsalternativ";"C";"";"T";"N"
"Hide advanced tracking options";"Visa avancerade spårningsalternativ";"C";"";"T";"N"
"Rotator banner can not contain same banner twice";"Rotator banner kan inte innehålla samma banner två gånger";"S";"";"T";"N"
"Rule";"Regel";"B";"";"T";"N"
"Campaign id is missing";"Kampanj ID saknas";"S";"";"T";"N"
"You cannot migrate data to already existing installation";"Du kan inte flytta data till redan befintlig installation";"S";"";"T";"N"
"Failed to load file info";"Kunde inte ladda filinfo";"S";"";"T";"N"
"Failed to delete file. File doesn't exist in database.";"Kunde inte radera filen. Filen finns inte i databasen.";"S";"";"T";"N"
"Failed to delete file from database.";"Misslyckades med att ta bort filen från databasen.";"S";"";"T";"N"
"Required plugin %s is not active";"Den efterfrågade plugin %s är inte aktiv";"S";"";"T";"N"
"Required plugin %s has to be in version %s or higher";"Den efterfrågade plugin %s måste vara i version %s eller högre";"S";"";"T";"N"
"Banner Parameters";"Banner Parameters";"S";"";"N";"N"
"Conditions";"Villkor";"S";"";"T";"N"
"If";"Om";"S";"";"T";"N"
"that are";"De är";"B";"";"T";"N"
"then";"då";"B";"";"T";"N"
"Performance rewards";"Resultatbonussystem";"B";"";"T";"N"
"Are you sure to delete selected rule?";"Är du säker på att du vill radera den valda regeln? ";"C";"";"T";"N"
"Add rule";"Lägg till regel";"C";"";"T";"N"
"Actual month";"Faktisk månad";"B";"";"T";"N"
"Actual year";"Faktisk år";"B";"";"T";"N"
"All unpaid commissions";"Alla obetalda provisioner";"B";"";"T";"N"
"Last week";"Förra veckan";"B";"";"T";"N"
"Last two weeks";"Senaste två veckorna";"B";"";"T";"N"
"Since day of last month";"Sedan dagen i förra månaden";"B";"";"T";"N"
"Approved or Pending";"Godkända eller väntande";"B";"";"T";"N"
"Edit rule";"Redigera regel";"C";"";"T";"N"
"Rule number";"Regelnummer";"C";"";"T";"N"
"BannerStatisticsHeader";"Banner statistik";"C";"";"T";"N"
"BannerStatisticsDescription";"Kontrollera resultatet för den här bannern för visningar, klick, försäljning eller provisioner. Nedanför diagrammet har du sammanfattningar under olika tidsperioder.";"C";"";"T";"N"
"Original currency code";"Original valutakod";"S";"";"T";"N"
"Error while saving commission: %s";"Fel vid sparande av provision: %s";"S";"";"T";"N"
"Error while adding commission: %s";"Fel vid tillägg av provision: %s";"S";"";"T";"N"
"Commissions added successfully";"Provisionerna har lagts till ";"S";"";"T";"N"
"User roles privileges";"Privilegier för användarroller";"B";"";"T";"N"
"Default role can not be deleted!";"Standardroll kan inte tas bort!";"S";"";"T";"N"
"Commission type settings";"Provisionstyp inställningar";"S";"";"T";"N"
"Multiple currencies";"Flera valutor";"S";"";"T";"N"
"Recurring Commissions";"Återkommande provisioner";"B";"";"T";"N"
"Role will be copied into new role with all privileges of original role.";"Roll kommer att kopieras till ny roll med alla privilegier från ursprungliga roll.";"S";"";"T";"N"
"Extra bonus";"Extra bonus";"C";"";"N";"N"
"Action commission";"Aktionsprovision";"C";"";"T";"N"
"ActionCommissionDescription";"Aktionsprovisionsfunktionen låter dig definiera per aktion, eller per ""vad som helst"" provisioner. ";"C";"";"T";"N"
"Cpm commission";"Cpm provision";"C";"";"T";"N"
"CpmCommissionDescription";"CpmCommissionDescription";"C";"";"N";"N"
"Are you sure you want to delete selected currency";"Är du säker på att du vill ta bort vald valuta";"C";"";"T";"N"
"Recurrence";"Upprepning";"B";"";"T";"N"
"Click commission";"Klickprovision";"B";"";"T";"N"
"ClickCommissionDescription";"Definiera klickprovisionsstruktur";"C";"";"T";"N"
"Sale commission";"Försäljningsprovision";"C";"";"T";"N"
"SaleCommissionDescription";"Definiera försäljningsprovisiontyp och strukturen för provisionerna ";"C";"";"T";"N"
"Name of new role";"Namn på ny roll";"C";"";"T";"N"
"Copy of ";"Kopia av";"C";"";"T";"N"
"Create new role";"Skapa ny roll";"C";"";"T";"N"
"Delete Role";"Radera roll";"C";"";"T";"N"
"Copy Role";"Kopiera roll";"C";"";"T";"N"
"Copy User Role";"Kopiera användarroll";"C";"";"T";"N"
"Privileges";"Privilegier";"C";"";"T";"N"
"Users";"Användare";"C";"";"T";"N"
"Are you sure you want to delete role %s ?";"Är du säker på att du vill radera roll %s ?";"C";"";"T";"N"
"Example SubId link";"Exempel SubId link";"S";"";"T";"N"
"Loading application";"Laddar ansökan";"S";"";"T";"N"
"New password link";"Ny lösenordslänk";"S";"";"T";"N"
"here";"här";"S";"";"T";"N"
"Web Url";"Webb Url";"B";"";"T";"N"
"Company name";"Företagsnamn";"B";"";"T";"N"
"State";"Region";"B";"";"T";"N"
"Zipcode";"Postkod";"B";"";"T";"N"
"Phone";"Telefon";"B";"";"T";"N"
"Fax";"Fax";"B";"";"N";"N"
"Unused";"Oanvänd";"B";"";"T";"N"
"ICQ";"ICQ";"B";"";"N";"N"
"MSN Messenger";"MSN Messenger";"B";"";"N";"N"
"Skype";"Skype";"B";"";"N";"N"
"Yahoo Messenger";"Yahoo Messenger";"B";"";"N";"N"
"Google talk";"Google talk";"B";"";"N";"N"
"Contact email";"E-mail kontakt";"B";"";"T";"N"
"<strong>Welcome to our affiliate program</strong><br/><br/>Use the menu to navigate through your panel.<br/>The <strong>Promotion</strong> menu contains campaigns, banners and other tools to help you in promotion.<br/>In <strong>Reports</strong> you can run various reports showing you the results - traffic sent by you, commissions you earned and so on.<br/><br/>";"<strong>Välkommen till vårt affiliate program</strong><br/><br/>Använd menyn för att navigera genom din panel.<br/> <strong>Promotion</strong> menycontains campaigns, banners and other tools to help you in promotion.<br/>In <strong>Reports</strong> you can run various reports showing you the results - traffic sent by you, commissions you earned and so on.<br/><br/>";"B";"";"T";"N"
"PayPal Email";"PayPal Email";"B";"";"N";"N"
"Payable to";"Betalas till";"B";"";"T";"N"
"Moneybookers";"Moneybookers";"B";"";"N";"N"
"Moneybookers Email";"Moneybookers Email";"B";"";"N";"N"
"Bank / Wire transfer";"Banköverföring";"B";"";"T";"N"
"Bank account name";"Bankkontonamn";"B";"";"T";"N"
"Bank account number";"Bankkontonummer";"B";"";"T";"N"
"Bank name";"Bankens namn";"B";"";"T";"N"
"Bank code";"Bankkod";"B";"";"T";"N"
"Bank address";"Bankens adress";"B";"";"T";"N"
"Bank SWIFT code";"Bankens SWIFT kod";"B";"";"T";"N"
"Affiliate program";"Affiliateprogram";"B";"";"T";"N"
"Welcome to affiliate program";"Välkommen till affiliateprogrammet ";"B";"";"T";"N"
"Merchants";"Manager";"B";"";"T";"N"
"It is not possible to changes privileges for default role %s";"Det är inte möjligt att förändra privilegier för standardroll %s";"S";"";"T";"N"
"Recurring";"Återkommande";"C";"";"T";"N"
"Referral";"Hänvisande";"C";"";"T";"N"
"Chargeback";"Tillbakaavgift";"C";"";"T";"N"
"Affiliates in group";"Affiliates i grupp";"C";"";"T";"N"
"Back to campaign";"Tillbaka till kampanjen";"C";"";"T";"N"
"MerchantsDescription";"Multipla- manager- funktionen gör att du kan ha mer än en manager (administratör) som har tillgång till Post Affiliate Pro systemet. För varje manager kan du ställa in olika roller för att anpassa deras rättigheter i systemet.";"C";"";"T";"N"
"New user role you can create by copying of existing role to new role. Default roles can't be deleted or modified!";"Ny användarroll kan du skapa genom att kopiera befintlig roll till nya roll. Standardroller kan inte tas bort eller ändras!";"C";"";"T";"N"
"Recurring commission";"Återkommande kommissionen";"B";"";"T";"N"
"Rank";"Rank";"B";"";"N";"N"
"Missing banner id";"Saknad banner id";"S";"";"T";"N"
"Banner Rotator";"Banner rotator";"B";"";"T";"N"
"Last commission";"Senaste provisionen";"S";"";"T";"N"
"Each 15 minutes";"Var 15 minut";"B";"";"T";"N"
"Quarterly";"Kvartalsvis";"B";"";"T";"N"
"Semiannualy";"Halvår";"B";"";"T";"N"
"Failed to make refund / chargeback of selected transaction(s)";"Misslyckades med att göra återbetalning  av utvalda transaktioner";"S";"";"T";"N"
"Preset name must be unique";"Det förinställda namnet måste vara unikt";"S";"";"T";"N"
"Last commission date";"Datum för senaste provision";"S";"";"T";"N"
"%s banners";"%s banners";"C";"";"N";"N"
"Add To Rotator";"Lägg till Rotatorn";"C";"";"T";"N"
"Select Banner";"Välj Banner";"C";"";"T";"N"
"Rotator";"Rotator";"C";"";"N";"N"
"Are you sure you want to change status of selected recurring commission(s)?";"Är du säker på att du vill ändra status på markerade återkommande provisioner?";"C";"";"T";"N"
"RecurringCommissionsListDescription";"Hantera dina återkommande provisioner.";"C";"";"T";"N"
"Refund management";"Hantera återbetalningar";"C";"";"T";"N"
"Do you really want to set refund / charge back on the selected transaction(s)?";"Vill du verkligen göra en återbetalning på de valda transaktionerna?";"C";"";"T";"N"
"Make refund";"Gör återbetalning";"C";"";"T";"N"
"Make charge back";"Återför belopp";"C";"";"T";"N"
"Edit available countries";"Redigera tillgängliga länder";"C";"";"T";"N"
"Update license";"Uppdatera licens";"C";"";"T";"N"
"Revalidate license";"Verifiera licens";"C";"";"T";"N"
"Invalid license";"Ogiltig licens";"C";"";"T";"N"
"License ID can not be empty";"Licens-ID kan vara inte tom";"C";"";"T";"N"
"CPM";"CPM";"B";"";"N";"N"
"Username (Email)";"Användarnamn  (Email)";"B";"";"T";"N"
"IP";"IP";"S";"";"N";"N"
"Tier";"Tier";"S";"";"N";"N"
"Unknown";"Okänd";"B";"";"T";"N"
"First Name";"Förnamn";"B";"";"T";"N"
"Last Name";"Efternamn";"B";"";"T";"N"
"commission group";"provisionsgrupp";"B";"";"T";"N"
"Campaign name";"Kampanjens namn";"B";"";"T";"N"
"Id";"Id";"B";"";"N";"N"
"Recurring commissions";"Återkommande provisioner";"B";"";"T";"N"
"Daily";"Daglig";"B";"";"T";"N"
"Weekly";"Veckovis";"B";"";"T";"N"
"Monthly";"Månadsvis";"B";"";"T";"N"
"Yearly";"Årlig";"B";"";"T";"N"
"Tree of subaffiliates";"Träd med subaffiliates";"B";"";"T";"N"
"My profile";"Min profil";"B";"";"T";"N"
"Value";"Värde";"B";"";"T";"N"
"Quick report";"Snabb rapport";"B";"";"T";"N"
"Mail outbox";"Utkorg mail";"B";"";"T";"N"
"Report problems";"Rapportera problem";"B";"";"T";"N"
"Approved";"Godkänd";"B";"";"T";"N"
"Pending";"Väntande";"B";"";"T";"N"
"Payout History";"Utbetalningshistorik";"S";"";"T";"N"
"Referer url";"Hänvisande url";"S";"";"T";"N"
"Click";"Klick";"B";"";"T";"N"
"Email sent";"Email skickat";"S";"";"T";"N"
"Error while sending mail";"Fel vid sändning av email";"S";"";"T";"N"
"paid";"betalad";"B";"";"T";"N"
"It is not allowed to upload file bigger as %s bytes. Your file has size %s bytes.";"Det är inte tillåtet att ladda upp file större än %s byte. Filen har storle k%s byte.";"S";"";"T";"N"
"Select Language";"Välj språk";"B";"";"T";"N"
"DONE";"FÄRDIGT";"S";"";"T";"N"
"Commissions: ";"Provision: ";"S";"";"T";"N"
"Contact us";"Kontakta oss";"B";"";"T";"N"
"Unique";"Unik";"B";"";"T";"N"
"Request New Password";"Begär nytt lösenord";"B";"";"T";"N"
"Cookie settings";"Cookie-inställningar";"S";"";"T";"N"
"HEADER";"HEADER";"S";"";"N";"N"
"MENU";"MENY";"S";"";"T";"N"
"CONTENT";"INNEHÅLL";"S";"";"T";"N"
"FOOTER";"FOOTER";"S";"";"N";"N"
"Campaign type";"Kampanjtyp";"B";"";"T";"N"
"Tasks waiting for approval";"Uppgifter väntar på godkännande";"S";"";"T";"N"
"Traffic overview";"Trafiköversikt";"S";"";"T";"N"
"URL Parameter Names";"URL parameternamn";"B";"";"T";"N"
"Parameter names";"Parameternamn";"B";"";"T";"N"
"Real list should look like this";"Verklig lista bör se ut så här";"S";"";"T";"N"
"Fields";"Fält";"B";"";"T";"N"
"DirecLink Urls";"Direktlänk Urls";"S";"";"T";"N"
"Report problem";"Rapportera problem";"B";"";"T";"N"
"in";"i";"S";"";"T";"N"
"Signup commissions";"Registreringsprovisioner";"B";"";"T";"N"
"Email settings";"Email-inställningar";"B";"";"T";"N"
"Mail account setup";"Emailkonto";"S";"";"T";"N"
"version";"version";"S";"";"N";"N"
"Background Color";"Bakgrundsfärg";"S";"";"T";"N"
"Email Notifications";"Emailmeddelanden";"B";"";"T";"N"
"Download Signup form";"Hämta registreringsformulär";"C";"";"T";"N"
"Download Login form";"Hämta inloggningsformulär";"C";"";"T";"N"
"Are you sure want to delete selected channel?";"Är du säker på att vill radera vald kanal?";"C";"";"T";"N"
"Sale";"Försäljning";"B";"";"T";"N"
"Lead";"potentiell kund";"C";"";"T";"N"
"Action";"Aktion";"B";"";"T";"N"
"Unpaid";"Obetald";"B";"";"T";"N"
"per Action";"per Aktion";"C";"";"T";"N"
"Add affiliate";"Lägg till affiliate";"C";"";"T";"N"
"Retype password";"Upprepa lösenord";"C";"";"T";"N"
"Private - Visible only for invited affiliates";"Privat - Synlig endast för inbjudna affiliates";"B";"";"T";"N"
"Email Templates";"Email- mallar";"C";"";"T";"N"
"Payout Options";"Utbetalningsalternativ";"C";"";"T";"N"
"Banners manager";"Banners manager";"C";"";"N";"N"
"Affiliate signup";"Affiliate registrering";"B";"";"T";"N"
"Event Logging";"Händelseloggning";"C";"";"T";"N"
"Getting Started";"Komma igång";"C";"";"T";"N"
"MerchantHomeDescription";"Nedan ser du aktiviteter som väntar på ditt godkännande och överblick av trafiken i affiliate programmet";"C";"";"T";"N"
"New";"Ny";"C";"";"T";"N"
"none";"ingen";"C";"";"T";"N"
"Create Banner";"Skapa Banner";"C";"";"T";"N"
"Banners & Links Formats";"Banners & Länkformat";"C";"";"T";"N"
"impressions";"Visningar";"B";"";"T";"N"
"clicks";"klick";"B";"";"T";"N"
"sales";"köp";"B";"";"T";"N"
"Enabled";"Aktiverad";"C";"";"T";"N"
"Disable";"Inaktivera";"C";"";"T";"N"
"Disabled";"Inaktiverad";"C";"";"T";"N"
"Enable";"Aktivera";"C";"";"T";"N"
"URL";"URL";"B";"";"N";"N"
"Image Url";"Bild-URL";"C";"";"T";"N"
"Width";"Bredd";"B";"";"T";"N"
"Height";"Höjd";"B";"";"T";"N"
"Flash Url";"Flash Url";"C";"";"N";"N"
"Invoice Format";"Fakturaformat";"C";"";"T";"N"
"VAT Handling";"Momshantering";"C";"";"T";"N"
"CheckBox";"CheckBox";"C";"";"N";"N"
"page";"sida";"C";"";"T";"N"
"Referral commission";"Hänvisande provision";"B";"";"T";"N"
"Automatic approval";"Automatiskt godkännande";"C";"";"T";"N"
"Manual approval";"Manuellt godkännande";"C";"";"T";"N"
"All Affiliates";"Alla Affiliates";"C";"";"T";"N"
"per Sale";"per försäljning";"B";"";"T";"N"
"Select Wallpaper";"Välj Bakgrund";"C";"";"T";"N"
"delete";"ta bort";"B";"";"T";"N"
"Add link";"Lägg till länk";"C";"";"T";"N"
"Back";"Tillbaka";"C";"";"T";"N"
"Internal Error";"Internt fel";"C";"";"T";"N"
"English Name";"Engelskt namn";"C";"";"T";"N"
"Set new password";"Ange nytt lösenord";"C";"";"T";"N"
"details";"detaljer";"B";"";"T";"N"
"Campaign:";"Kampanj:";"S";"";"T";"N"
"Buy feature";"Köp funktionen";"S";"";"T";"N"
"%s% of users bought this feature";"%s% av användarna har köpt den här funktionen";"C";"";"T";"N"
"Payment link not loaded yet";"Betalningslänk har inte laddats ännu";"C";"";"T";"N"
"Buy selected features";"Köp utvalda funktioner";"C";"";"T";"N"
"Signup bonus saved";"Signup bonus sparas";"S";"";"T";"N"
"Signup commission";"Registrera provision";"S";"";"T";"N"
"Don't send notification email";"Skicka inte emailmeddelande";"C";"";"T";"N"
"Support multi tier";"Stöd multi tier";"C";"";"T";"N"
"Commission type is disabled";"Provisionstyp är inaktiverat";"S";"";"T";"N"
"Commission type not exist";"Provisionstyp finns inte";"S";"";"T";"N"
"To many commission types";"För många provisionstyper";"S";"";"T";"N"
"Update files";"Uppdatera filer";"B";"";"T";"N"
"Error during files update (%s)";"Fel under filuppdatering (%s)";"S";"";"T";"N"
"Files updated";"Filer uppdaterade";"S";"";"T";"N"
"Invalid main directory";"Ogiltig huvudkatalog";"S";"";"T";"N"
"Wrong username / password";"Fel användarnamn / lösenord";"S";"";"T";"N"
"Can not change to main directory";"Kan inte byta till huvudkatalog";"S";"";"T";"N"
"Directory %s does not exist";"Katalogen %s finns inte";"S";"";"T";"N"
"Test";"Test";"S";"";"N";"N"
"Dynamic link";"Dynamisk länk";"B";"";"T";"N"
"FTP Info";"FTP Info";"S";"";"N";"N"
"Destination url";"Destinations- url";"C";"";"T";"N"
"Copy & Paste this code to your page to get banner displayed:";"Kopiera och klistra in den här koden på din sida för att visa banner:";"C";"";"T";"N"
"Get code";"Hämta kod";"C";"";"T";"N"
"Banner dynamic link";"Banner dynamisk länk";"C";"";"T";"N"
"Hostname";"Värdnamn";"C";"";"T";"N"
"Directory";"Katalog";"C";"";"T";"N"
"Options";"Alternativ";"S";"";"T";"N"
"Main image";"Huvudbild";"C";"";"T";"N"
"Thumbnail image";"Miniatyrbild";"C";"";"T";"N"
