"source";"translation";"type";"module";"status";"customer"
"Product IDs";"Ürün ID'leri";"B";"";"T";"N"
"Active";"Aktif";"C";"";"T";"N"
"Paused (visible to affiliates)";"Duraklatıldı (Satış Ortaklarına görünür)";"C";"";"T";"N"
"Stopped (invisible to affiliates)";"Durduruldu (Satış Ortaklarına görünmez)";"C";"";"T";"N"
"Commissions settings";"Komisyon ayarları";"C";"";"T";"N"
"Edit details";"Ayrıntıları değiştir";"C";"";"T";"N"
"CampaignStatisticsHeader";"Kampanya istatistiği";"C";"";"T";"N"
"CampaignStatisticsDescription";"Komisyonlar, satışlar, tıklamalar ve izlenimler ile bu kampanyanın performansını kontrol edin. Çizelgenin altında farklı dönemler için özetler bulunuyor.";"C";"";"T";"N"
"Stats";"İstatistikler";"C";"";"T";"N"
"Next > ";"Sonraki >";"C";"";"T";"N"
"Create";"Oluştur";"C";"";"T";"N"
"Save changes";"Değişiklikleri kaydet";"C";"";"T";"N"
"Edit campaign details";"Kampanya ayrıntılarını değiştir";"C";"";"T";"N"
"Payout";"Ödeme";"B";"";"T";"N"
"Payout gadget description";"Ödeme aygıtı tanımı";"C";"";"T";"N"
"Subject";"Konu";"B";"";"T";"N"
"Custom page";"Özel sayfa";"C";"";"T";"N"
"On sale / lead";"Satış / Yönlendirme";"C";"";"T";"N"
"On subaffiliate signup";"Satış ortağı kayıt formunda";"C";"";"T";"N"
"On subaffiliate sale";"Alt Satış ortağı satışında";"C";"";"T";"N"
"EmailNotificationsDescription";"Satış ortağı programındaki olaylar hakkında alınan e-mail bilgilendirmelerini yapılandır, yeni satış gibi";"C";"";"T";"N"
"ReportsDescription";"Bakiye ve komisyon bilgisi dahil olmak üzere, ziyaret ve finansal istatistiklerinize bakın";"C";"";"T";"N"
"SignupSubaffiliatesDescription";"insanları Satış Ortaklığı programımıza önerin ve kazançlarının bir bölümünü kazanın. Sonra çabalarınızın sonuçlarını takip edin";"C";"";"T";"N"
"Home";"Anasayfa";"B";"";"T";"N"
"HomeScreenDescription";"";"C";"";"N";"N"
"PersonalDetailsDescription";"İsminizi, e-mail adresinizi, web sitesi adresinizi ve diğer kişisel bilgileri değiştirin";"C";"";"T";"N"
"PaymentDetailsDescription";"Nasıl ödenmek istediğinizi ve minimum ödeme bakiyenizi yapılandırın";"C";"";"T";"N"
"Apply VAT invoicing";"Faturalara KDV ilave et";"C";"";"T";"N"
"Minimum payout option";"Minimum ödeme seçeneği";"C";"";"T";"N"
"Amount of registered capital";"Kayıtlı anapara miktarı";"C";"";"T";"N"
"SubIdTrackingDescription";"Bağlantıya eklenebilen parametreleri kullanarak bağlantınızın her yerleşimini takip edebilirsiniz. Sonra SubId raporunda sonuçları görebilirsiniz.";"C";"";"T";"N"
"AdvancedFunctionalityScreenDescription";"Promosyonda yardımcı olan ya da Satış ortağı bağlantılarınızı koruyan gelişmiş araçlar.";"C";"";"T";"N"
"Generate";"Üret";"C";"";"T";"N"
"AffLinkProtectorScreenDescription";"Satış ortağı bağlantılarınızı bağlantı koruyucu / gizleyicimiz ile koruyabilirsiniz. Bu kimsenin satış ortağı ID'nizi bağlantıdan çıkarmasına izin vermez.";"C";"";"T";"N"
"PromoMaterials";"Promosyon Malzemeleri";"C";"";"T";"N"
"CampaignsScreenDescription";"Uygun kampanyaların listesini buradan görebilirsiniz";"C";"";"T";"N"
"Edit";"Değiştir";"C";"";"T";"N"
"ChannelsDescription";"Kanallar, reklamcılık kampanyalarınızı izlemenizi sağlar.";"C";"";"T";"N"
"None";"hiç";"B";"";"T";"N"
"Add channel";"Kanal ekle";"C";"";"T";"N"
"Add url";"Web adresi ekle";"C";"";"T";"N"
"Check";"Kontrol";"B";"";"T";"N"
"DirectLinksScreenDescription";"Doğrudan Bağlantılar, bağlantıları web adresinizde ek bir parametre olmadan kullanmanızı sağlar";"C";"";"T";"N"
"All";"Bütün";"B";"";"T";"N"
"CreativesScreenDescription";"Tüm uygun reklamlar (banner) ve diğer yaratıcı hizmetler listesi";"C";"";"T";"N"
"Promotion";"Promosyon";"B";"";"T";"N"
"PromoToolsScreenDescription";"Promosyon Araçları Ekran Açıklaması";"C";"";"T";"N"
"Copy & Paste this code to your page to get the banner displayed";"Reklamı (banner) görüntülemek için bu kodu sayfanıza kopyalayın & yapıştırın";"C";"";"T";"N"
"Show preview";"Ön izlemeyi göster";"C";"";"T";"N"
"ReportRawClicksScreenDescription";"Sizin tarafınızdan önerilen tüm tıklamaların listesi";"C";"";"T";"N"
"Invoice";"Fatura";"B";"";"T";"N"
"Payouts to me";"Bana yapılan ödemeler";"B";"";"T";"N"
"PayoutsListScreenDescription";"Bana yapılan tüm ödemeler listesi";"C";"";"T";"N"
"Quick Stats";"Hızlı ıstatistik";"B";"";"T";"N"
"QuickReportDescription";"Bu rapor seçilen dönem içerisinde izlenen tüm olaylar - izlenimler, tıklamalar, satışlar, komisyonların hızlı bir genel özet sunar";"C";"";"T";"N"
"TrendsReportDescription";"Bu rapor çizelgedeki ve veri alanındaki işlemlerinizin gidişatını görüntüler. Satış Ortaklığı programınızın nereye gittiği hakkında açık bir resim görürsünüz";"C";"";"T";"N"
"RawClicksDescription";"Satış ortaklığı programınızda kayıtlı tüm tıklamaların listesi.<br/>Takip için IP adresi kulllanılmaktadır ve sizin bazılarını kontrol etmek isterseniz.<br/><br/>Bütün bu tıklamalar başka bir tabloda daha kayıtlıdır. Prformansı geliştirmek için eski tıklamaları bu listeden silmenizi öneririz.";"C";"";"T";"N"
"ReportsScreenDescription";"Rapor Ekranı Açıklaması";"C";"";"T";"N"
"SubaffiliateSaleStatsScreenDescription";"Size bağlı Satış ortakları istatistikleri.";"C";"";"T";"N"
"Me";"Ben";"C";"";"T";"N"
"SubaffiliatesTreeScreenDescription";"Size bağlı kayıt yaptıran Satış ortaklarını görün.";"C";"";"T";"N"
"Signup bonus";"Kayıt bonusu";"C";"";"T";"N"
"Refund";"İade";"C";"";"T";"N"
"ReportCommissionsScreenDescription";"Sistemin kaydetmiş olduğu tüm işlem ve komisyonların listesi";"C";"";"T";"N"
"Loading...";"Yükleniyor...";"C";"";"T";"N"
"URL page";"Web adresi sayfası";"C";"";"T";"N"
"Delete";"Sil";"C";"";"T";"N"
"Are you sure to delete selected url(s)?";"Seçilen web adresleri silinecektir emin misiniz?";"C";"";"T";"N"
"Area";"Bölge";"C";"";"T";"N"
"Bar";"Bar";"C";"";"T";"N"
"Day";"Gün";"B";"";"T";"N"
"Week";"Hafta";"C";"";"T";"N"
"Month";"Ay";"C";"";"T";"N"
"Approve";"Kabul";"B";"";"T";"N"
"Decline";"Red";"B";"";"T";"N"
"Photo";"Fotoğraf";"B";"";"T";"N"
"Are you sure you want to delete selected affiliate(s)?";"Seçili Satış ortaklarını silmek istediğinizden emin misiniz?";"B";"";"T";"N"
"Add Affiliate";"Satış ortağı ekle";"C";"";"T";"N"
"Change status";"Durum değiştir";"C";"";"T";"N"
"Are you sure you want to change status of selected affiliate(s)?";"Seçili Satış ortaklarının durumunu değiştirmek istediğinizden emin misiniz?";"C";"";"T";"N"
"All affiliates";"Tüm Satış ortakları";"C";"";"T";"N"
"Affiliate manager";"Satış ortağı yöneticisi";"B";"";"T";"N"
"AffiliateManagerDescription";"Satış ortaklarını buradan yönetin.<br/>Buradan Satış ortaklarını değiştirebilir / silebilir ya da yeni Satış ortakları oluşturabilirsiniz. Satış ortağının oturum açması ve Satış ortağı programınızı tanıtmaya başlamasından önce Satış ortağı onaylanmalıdır. Eğer yeni Satış ortakları için otomatik onaylamanız yok ise, Satış ortaklarını buradan onaylamalısınız.";"C";"";"T";"N"
"Edit affiliate";"Satış ortağını değiştir";"C";"";"T";"N"
"Login to affiliate panel";"Satış ortağı paneline giriş yap";"C";"";"T";"N"
"Refresh";"Tazele";"C";"";"T";"N"
"new@affiliate.com";"yeni@satisortagi.com";"C";"";"T";"N"
"Affiliate tree";"Satış ortağı ağacı";"B";"";"T";"N"
"AffiliatesOverviewDescription";"Tüm Satış ortaklarının istatistiklerini, ziyaret ve kazançlarını kontrol edin";"C";"";"T";"N"
"AffiliateTreeDescription";"Satış ortaklarıno ve bağlı Satış ortaklarının ağacını gösterir.";"C";"";"T";"N"
"AffiliateStatisticsHeader";"Satış ortağı istatistiği";"C";"";"T";"N"
"AffiliateStatisticsDescription";"Bu Satış ortağının performansını kontrol edin. Çizelgenin altında farklı dönemler için özetler bulunuyor.";"C";"";"T";"N"
"Are you sure to delete this commission group?";"Bu komisyon grubunu silmek istediğinizden emin misiniz?";"C";"";"T";"N"
"Are you sure to delete selected commission groups?";"Seçili komisyon gruplarını silmek istediğinizden emin misiniz?";"C";"";"T";"N"
"Parent affiliate";"Ana Satış ortağı";"B";"";"T";"N"
"Invoicing or VAT not enabled";"Faturalandırma veya KDV devre dışı";"C";"";"T";"N"
"Apply VAT invoicing for this affiliate";"Bu Satış ortağına KDV'li faturalandır";"C";"";"T";"N"
"Overwrite cookie";"Çerezin üstüne yaz";"B";"";"T";"N"
"Are you sure you want to change status of selected url(s)?";"Seçili web adreslerin durumunu değiştirmek istediğinizden emin misiniz?";"C";"";"T";"N"
"DirectLinks manager";"Doğrudan Bağlantı yöneticisi";"C";"";"T";"N"
"DirectLinksManagerDescription";"Buradan Satış ortağı doğrudan bağlantı web adreslerini yönetebilirsiniz. Her web adresi aktif olmadan önce bekleme durumunda başlatılır.<br/>Satış ortağı web sitesinden gelmeyen fazla genel ya da şüpheli web adreslerini onaylamadığınızdan emin olun.";"C";"";"T";"N"
"Pending tasks";"Beklemede olan görevler";"B";"";"T";"N"
"Pending tasks gadget description";"Beklemede olan görevler aygıt tanımı";"C";"";"T";"N"
"Create banner";"Reklam (banner) oluştur";"C";"";"T";"N"
"I want to...";"""?"" ...yapmak istiyorum";"C";"";"T";"N"
"Quick start actions";"Hızlı başlangıç eylemleri";"B";"";"T";"N"
"Quick start actions description";"Hızlı başlangıç eylemleri tanımı";"C";"";"T";"N"
"Traffic stats";"Ziyaret istatistiği";"B";"";"T";"N"
"Traffic stats gadget description";"Ziyaret istatistiği aygıt tanımı";"C";"";"T";"N"
"New style links (URL parameters)";"Yeni bağlantılar stilleri (web adresi parametreleri)";"C";"";"T";"N"
"DirectLink style (no URL parameters)";"Doğrudan Bağlantı stili (web adresi parametresi yok)";"C";"";"T";"N"
"300x250 - (Medium Rectangle)";"300x250 - (Orta Dikdörtgen)";"C";"";"T";"N"
"250x250 - (Square Pop-Up)";"250x250 - (Kare Pop-Up)";"C";"";"T";"N"
"240x400 - (Vertical Rectangle)";"240x400 - (Dikey Dikdötgen)";"C";"";"T";"N"
"336x280 - (Large Rectangle)";"336x280 - (Büyük Dikdörgen)";"C";"";"T";"N"
"180x150 - (Rectangle)";"180x150 - (Dikdörgen)";"C";"";"T";"N"
"300x100 - (3:1 Rectangle)";"300x100 - (3:1 Dikdörgen)";"C";"";"T";"N"
"720x300 - (Pop-Under)";"720x300 - (Pop-Under)";"C";"";"N";"N"
"468x60 - (Full Banner)";"468x60 - (Tam Banner)";"C";"";"T";"N"
"234x60 - (Half Banner)";"234x60 - (Yarım Banner)";"C";"";"T";"N"
"88x31 - (Micro Bar)";"88x31 - (Micro Bar)";"C";"";"N";"N"
"120x90 - (Button 1)";"120 x 90 - (buton 1)";"C";"";"T";"N"
"120x60 - (Button 2)";"120 x 60 - (buton 2)";"C";"";"T";"N"
"120x240 - (Vertical Banner)";"120x240 - (Dikey Banner)";"C";"";"T";"N"
"125x125 - (Square Button)";"125x125 - (Kare Button)";"C";"";"T";"N"
"160x600 - (Wide Skyscraper)";"160 x 600 - (Geniş Dikey)";"C";"";"T";"N"
"120x600 - (Skyscraper)";"120 x 600 - (dikey)";"C";"";"T";"N"
"300x600 - (Half Page Ad)";"300 x 600 - (yarım sayfa reklam)";"C";"";"T";"N"
"Image banner";"Statik Banner";"C";"";"T";"N"
"Text link";"Metin bağlantısı";"C";"";"T";"N"
"Flash banner";"Flash banner";"C";"";"T";"N"
"HTML banner";"HTML Banner";"C";"";"T";"N"
"Popup/popunder";"yeni açılan pencere (popup/popunder)";"C";"";"T";"N"
"Landing page";"Giriş sayfası";"C";"";"T";"N"
"Promo email";"Reklam e-maili";"C";"";"T";"N"
"Offline code";"Çevrimdışı kod";"C";"";"T";"N"
"Add banner";"Banner ekle";"C";"";"T";"N"
"BannersListDescription";"Reklamlarınızı (banner) buradan yönetin.<br/>Resim, Flash, HTML ya da metin reklamları gibi farklı tipte (banner) oluşturabilirsiniz..<br/>Her reklam (banner) bir kampanyaya dahildir (bu yönlendirme için komisyonlar tanımlanmıştır) ve herhangi bir hedef URL'ye bağlanabilir.";"C";"";"T";"N"
"Banners overview";"Reklamlar (banner) genel bakış";"B";"";"T";"N"
"BannersOverviewDescription";"Reklamlarınıza (banner) izlenimler, tıklamalar ve tıklama başına dönüşüm oranına (CTR) bakış ";"C";"";"T";"N"
"Stopped (invisible)";"Durduruldu (görünmez)";"C";"";"T";"N"
"Paused (visible)";"Duraklatıldı (görünür)";"C";"";"T";"N"
"Cancel";"İptal";"C";"";"T";"N"
"Play in loop";"Tekrarlayarak oynat";"C";"";"T";"N"
"Window mode";"Pencere modu";"C";"";"T";"N"
"Flash file";"Flash dosyası";"C";"";"T";"N"
"FLASH banner allows you to create Flash banner in a simple way. Just upload your SWF file and it's done.";"FLASH reklamı (banner) kolayca Flash reklamı (banner) oluşturmanızı sağlar. Sadece SWF dosyanızı yüklemeniz yeterli.";"C";"";"T";"N"
"Html code";"Html kodu";"C";"";"T";"N"
"Email (username)";"e-mail (kullanıcı adı)";"C";"";"T";"N"
"Target URL (urlencoded)";"Hedef web adresi (urlencoded)";"C";"";"T";"N"
"Impression track";"İzlenim takibi";"B";"";"T";"N"
"Banner Image";"Reklam (banner) Resimi";"C";"";"T";"N"
"Image Alt text";"Resim metni";"C";"";"T";"N"
"File content";"Dosya içeriği";"C";"";"T";"N"
"First you must select affiliate";"Önce Satış ortağını seçmelisiniz";"C";"";"T";"N"
"Body";"Format";"C";"";"T";"N"
"Title";"Başlık";"B";"";"T";"N"
"Text";"Metin";"C";"";"T";"N"
"Get pdf";"pdf al";"C";"";"T";"N"
"Click here to display preview";"Ön izlemeyi görüntülemek için buraya tıklayın";"C";"";"T";"N"
"Add";"Ekle";"C";"";"T";"N"
"Own size";"Kendi boyutu";"C";"";"T";"N"
"Predefined size";"Önceden tanımlanmış boyut";"C";"";"T";"N"
"Banner size";"Reklam (banner) boyutu";"B";"";"T";"N"
"Campaign manager";"Kampanya yöneticisi";"C";"";"T";"N"
"CampaignsListDescription";"Kampanyalarınızı buradan yapın.<br/>Kampanya aynı komisyonlara sahip bir ya da bir grup ürünü temsil eder. Sınırsız sayıda kampanya oluşturabilirsiniz.";"C";"";"T";"N"
"Are you sure you want to delete selected campaign(s)?";"Seçili kampanya(lar)ı silmek istediğinizden emin misiniz?";"C";"";"T";"N"
"Set as default";"Varsayılan olarak ata";"C";"";"T";"N"
"You cannot set non-active campaign to default";"Devre dışı bırakılan kampanyayı varsayılan olarak atayamazsınız";"C";"";"T";"N"
"You cannot set campaign with no active commissions to default";"Aktif komisyonları bulunmayan kampanyayı varsayılan olarak atayamazsınız";"C";"";"T";"N"
"Are you sure you want to set";"Ayarlamak istediğinizden emin misiniz";"C";"";"T";"N"
"to be the default campaign?";"varsayılan kampanya olarak?";"C";"";"T";"N"
"Add campaign";"Kampanya ekle";"C";"";"T";"N"
"CampaignsOverviewDescription";"Üretilmiş olan kampanya ve komisyonlara genel bakış";"C";"";"T";"N"
"Stopped, invisible";"Durduruldu, görünmez";"C";"";"T";"N"
"Paused, visible";"Duraklatıldı, görünür";"C";"";"T";"N"
"Active, not running";"Aktif, yürütülmüyor";"C";"";"T";"N"
"Public";"Genel";"C";"";"T";"N"
"Public with manual approval";"Genel, manuel onay gerekli";"C";"";"T";"N"
"Only for invited";"Yalnızca davetliler için";"C";"";"T";"N"
"leads";"yönlendirmeler";"C";"";"T";"N"
"New campaign";"Yeni kampanya";"C";"";"T";"N"
"New campaign description";"Yeni kampanya tanımı";"C";"";"T";"N"
"Campaign is NOT running, it has no commissions defined or enabled.";"Kampanya yürürlükte Değil, tanımlı olan ya da aktifleştirilmiş hiçbir komisyonu yok.";"C";"";"T";"N"
"Edit campaign";"Kampanyayı değiştir";"C";"";"T";"N"
"Close";"Kapat";"C";"";"T";"N"
"No commissions defined";"Hiçbir komisyon tanımlı değil";"C";"";"T";"N"
"Are you sure you want to disable this commission type? No transactions of this type will be saved by the system.";"Bu komisyon tipini devre dışı bırakmak istediğinizden emin misiniz? Bu tip için hiçbir işlem sistem tarafından kaydedilmeyecektir.";"C";"";"T";"N"
"You have to specify some commissions before enabling this commission type!";"Bu komisyon tipini aktifleştirmeden önce bazı komisyonlar belirlemelisiniz!";"C";"";"T";"N"
"automatic approval";"Otomatik onaylama";"C";"";"T";"N"
"manual approval";"Manuel onaylama";"C";"";"T";"N"
"Approval";"Onaylama";"C";"";"T";"N"
"add tier";"basamak ekle";"C";"";"T";"N"
"remove last tier";"son basamağı kaldır";"C";"";"T";"N"
"Support multi tier commissions";"Çoklu basamak komisyonlarını destekle";"C";"";"T";"N"
"SendMessage";"Mesaj yolla";"C";"";"T";"N"
"SendMessageDescription";"Mesaj yolla";"C";"";"T";"N"
"Add page";"Sayfa ekle";"B";"";"T";"N"
"New page";"Yeni sayfa";"C";"";"T";"N"
"Affiliate approval";"Satış ortağı onayı";"B";"";"T";"N"
"Logout Url";"Oturum kapama web adresi";"C";"";"T";"N"
"AffiliateLogoutUrlHelp";"Satış ortağı kontrol panelinden oturumunu kapattıktan sonra yönlendirileceği web adresi";"C";"";"T";"N"
"Before approval email";"Onay e-mailinden önce";"C";"";"T";"N"
"AffNotificationBeforeApprovalHelp";"Satış ortağı kayıt olduğu anda, ama onaylanmadan önce e-mail yollanacaktır. Satış ortaklarını manuel olarak onaylıyorsanız kullanın.";"C";"";"T";"N"
"Menu has changed but is not saved";"Menü değiştirildi ama kaydedilmedi";"C";"";"T";"N"
"Affiliate panel menu";"Satış ortağı yönetim paneli menüsü";"C";"";"T";"N"
"new window";"yeni pencere";"C";"";"T";"N"
"current window";"mevcut pencere";"C";"";"T";"N"
"Open in";"""?""de aç";"C";"";"T";"N"
"ScreenTitleHelp";"Bu ekranın başlığı. Varsayılan başlığı değiştirebilirsiniz";"C";"";"T";"N"
"ScreenDescriptionHelp";"Ekranın tanımı. Kendiniz tanım girebilirsiniz";"C";"";"T";"N"
"ScreenIconHelp";"Ekranın simgesi";"C";"";"T";"N"
"Show header";"Sayfa başlığını göster";"C";"";"T";"N"
"ShowHeaderHelp";"Eğer bu ekranda sayfa başlığı ile başlık ve tanım da görüntülenecekse";"C";"";"T";"N"
"Affiliate program name";"Satış ortağı program adı";"C";"";"T";"N"
"Edit payout option";"Ödeme seçeneğini değiştir";"C";"";"T";"N"
"Edit page template";"Sayfa taslağını değiştir";"C";"";"T";"N"
"After signup URL";"Kayıt sonrası web adresi";"C";"";"T";"N"
"Display custom page";"Özel sayfa görüntüle";"C";"";"T";"N"
"Affiliate program Terms & Conditions";"Satış ortağı programı sözleşme şartları & koşulları";"C";"";"T";"N"
"Edit template";"Taslağı değiştir";"C";"";"T";"N"
"Available fields";"Uygun alanlar";"B";"";"T";"N"
"Reset to default format";"Varsayılan biçime dön";"C";"";"T";"N"
"Clear text";"Metni temizle";"C";"";"T";"N"
"Flash URL";"Flash Url";"C";"";"T";"N"
"Impression track (hidden code)";"izlenim takibi (gizli kod)";"C";"";"T";"N"
"Image URL";"Resim web adresi";"C";"";"T";"N"
"Alternate text";"Alternatif metin";"C";"";"T";"N"
"Title (first line)";"Başlık (ilk satır)";"C";"";"T";"N"
"Text (second line)";"Metin (ikinci satır)";"C";"";"T";"N"
"Unknown default format";"Bilinmeyen varsayılan biçim";"C";"";"T";"N"
"Description (second line)";"Tanım (ikinci satır)";"C";"";"T";"N"
"Alt text";"Metin";"C";"";"T";"N"
"Flash wmode";"Flash wmode";"C";"";"N";"N"
"Flash loop";"Flash tekrarla";"C";"";"T";"N"
"Impression Tracking Code";"izlenim Takip Kodu";"C";"";"T";"N"
"Edit Banner or link";"Reklam (banner) ya da bağlantı değiştir";"C";"";"T";"N"
"Select Banner or Link";"Reklam (banner) ya da bağlantı seç";"C";"";"T";"N"
"TrackingSettingsDescription";"Bağlantı stilleri, IP adres takibi, Doğrudan Bağlantı gibi tavsiye edilenler ve satışlarla alakalı her şeyi yapılandırın.";"C";"";"T";"N"
"URL to your p3p.xml file";"p3p.xml dosyanıza giden web adresi";"C";"";"T";"N"
"Compact P3P Policy";"Basit P3P Prosedürü";"C";"";"T";"N"
"Delete cookie after lead / sale";"Satış / yönlendirme sonrası çerezi sil";"C";"";"T";"N"
"Add currency";"Para birimi ekle";"C";"";"T";"N"
"0";"0";"C";"";"T";"N"
"Left";"Sol";"C";"";"T";"N"
"Right";"Sağ";"C";"";"T";"N"
"System default currency";"Sistem varsayılan para birimi";"C";"";"T";"N"
"Support multiple currencies";"Çoklu para birimi desteği";"C";"";"T";"N"
"Time format";"Zaman Biçimi";"C";"";"T";"N"
"Emails";"e-maillar";"B";"";"T";"N"
"Sales / Leads";"Satışlar / Yönlendirmeler";"C";"";"T";"N"
"Signups";"Başvurular";"C";"";"T";"N"
"On new affiliate signup";"Yeni Satış ortağı başvurusunda";"C";"";"T";"N"
"Dont save";"Kaydetme";"C";"";"T";"N"
"Import";"Dışarıdan al";"B";"";"T";"N"
"ImportDescription";"Önceden verilmiş veya bilgisayarınızda kayıtlı CSV dosyasından veri al";"C";"";"T";"N"
"Export";"Dışarıya Ver";"B";"";"T";"N"
"ExportDescription";"CSV dosyasına veri ver";"C";"";"T";"N"
"ImportExportDescription";"Veriniz için dışarıdan alma ve dışarıya verme aracı";"C";"";"T";"N"
"Critical errors";"Kritik hatalar";"C";"";"T";"N"
"Normal errors and above";"Normal hatalar ve üstü";"C";"";"T";"N"
"Warnings and above";"Uyarılar ve üstü";"C";"";"T";"N"
"Information and above";"Bilgi ve üstü";"C";"";"T";"N"
"LogLevel";"Kayıt Seviyesi";"C";"";"T";"N"
"Add VAT to commissions";"Komisyonlara KDV ekle";"C";"";"T";"N"
"Deduct VAT from commissions";"Komisyonlardan KDV çıkart";"C";"";"T";"N"
"VAT handling";"KDV işlemleri";"C";"";"T";"N"
"Default payout balance";"Varsayılan ödeme bakiyesi";"C";"";"T";"N"
"Payment amount";"Ödeme miktarı";"C";"";"T";"N"
"Payout currency";"Ödeme para birimi";"C";"";"T";"N"
"Prefix";"Ön ek";"C";"";"T";"N"
"Separator";"Ayırıcı";"C";"";"T";"N"
"Suffix (extension)";"Son ek (uzantı)";"C";"";"T";"N"
"Save and Regenerate .htaccess code";".htaccess kodunu kaydet ve yeniden yarat";"C";"";"T";"N"
"SEO Links configuration";"SEO Links konfigürasyonları";"C";"";"T";"N"
"Fraud Protection";"Sahtekarlık Korunması";"C";"";"T";"N"
"Continue Setup";"Yüklemeye Devam";"C";"";"T";"N"
"Main site URL";"Ana sayfa web adresi";"C";"";"T";"N"
"Days";"Gün";"C";"";"T";"N"
"Hours";"Saat";"C";"";"T";"N"
"Minutes";"Dakika";"C";"";"T";"N"
"Track referrals by IP address";"Önerimleri IP adresine göre izle";"C";"";"T";"N"
"Save unreferred sale/lead";"Önerim bilgisi olmayan satış / yönlendirmeleri kaydet";"C";"";"T";"N"
"Link style";"Bağlantı stili";"C";"";"T";"N"
"Analyze";"Analiz et";"C";"";"T";"N"
"Optimize";"Optimize et";"C";"";"T";"N"
"Repair";"Onar";"C";"";"T";"N"
"DatabaseStatusDescription";"Veri tabanınıza bakış gerektiğinde tablo boyutlarınızı kontrol edin, optimize edin veya onarın.";"C";"";"T";"N"
"Read more about clicks tracking in our knowledge base";"Bilgi bankamızda tıklama takibi hakkında daha fazla bilgi edinin";"C";"";"T";"N"
"Clicks tracking";"Tıklama takibi";"C";"";"T";"N"
"Troubleshooter";"Sorun çözücü";"C";"";"T";"N"
"Event log";"Olay kaydı";"C";"";"T";"N"
"Read more about troubleshooting in our knowledge base";"Bilgi bankamızda sorun çözümü hakkında daha fazla bilgi edinin";"C";"";"T";"N"
"LogsListDescription";"Satış ortağı sisteminin kayıt ettiği olaylar listesi.<br/>izleme sayesinde sorunları çözmenize yardımcı olurlar, sadece hata kaydını aktifleştirin ve sistemin her eylemini görün.";"C";"";"T";"N"
"Info";"Bilgi";"C";"";"T";"N"
"Warning";"Uyarı";"C";"";"T";"N"
"Error";"Hata";"B";"";"T";"N"
"Critical";"Kritik";"C";"";"T";"N"
"Send";"Gönder";"C";"";"T";"N"
"* Specify E-Mail Addresses";"* E-posta Adresleri Belirleyin";"C";"";"T";"N"
"Define another filter";"Başka filtre tanımlayın";"C";"";"T";"N"
"E-Mail addresses";"E-posta Adresleri";"C";"";"T";"N"
"Select predefined filter";"Önceden tanımlanmış filtre seçin";"C";"";"T";"N"
"Label as paid payment";"Ödenmiş ödenek olarak etiketle";"C";"";"T";"N"
"Label as paid";"Ödenmiş olarak etiketle";"C";"";"T";"N"
"PayAffiliatesDescription";"Ödenmeyi bekleyen tüm Satış ortağı kazançlarının listesi.<br/>ışaretleyerek yalnızca minimum ödeme bakiyesine ulaşan Satış ortaklarını filtreleyebilirsiniz.";"C";"";"T";"N"
"Period from";"Dönem başlangıcı";"C";"";"T";"N"
"Period to";"Dönem sonu";"C";"";"T";"N"
"No method";"Yöntem yok";"C";"";"T";"N"
"Add payout option";"Ödeme seçeneği ekle";"C";"";"T";"N"
"Are you sure you want to delete the selected payout option?";"Seçili ödeme seçeneğini silmek istediğinizden emin misiniz?";"C";"";"T";"N"
"add payout balance";"ödeme bakiyesi ekle";"C";"";"T";"N"
"remove payout balance";"ödeme bakiyesi kaldır";"C";"";"T";"N"
"PayoutsByAffiliateDescription";"Satış ortaklarına göre detaylara ayrılmış yaptığınız tüm ödeme kayıtlarınız.";"C";"";"T";"N"
"PayoutsHistoryDescription";"Satış ortağı programınıza göre yaptığınız tüm ödeme kayıtları.";"C";"";"T";"N"
"Payouts Overview";"Ödemeler Genel Bakış";"C";"";"T";"N"
"PayoutsOverviewDescription";"Satış ortağı ödemelerinize genel bakış. Kazanılan fakat onay bekleyen ödemeler";"C";"";"T";"N"
"Apply";"Uygula";"C";"";"T";"N"
"Please select at least one data line";"Lütfen en az bir veri satırı seçin";"C";"";"T";"N"
"You cannot have the same data for both data lines";"Her iki veri satırı için de aynı veri kullanılamaz";"C";"";"T";"N"
"Are you sure to delete selected click(s)?";"Seçili tıklama(lar)ı silmek istediğinizden emin misiniz?";"C";"";"T";"N"
"Delete older than";"""?""dan eskileri sil";"C";"";"T";"N"
"Are you sure you want to delete selected clicks?";"Seçili tıklamaları silmek istediğinizden emin misiniz?";"C";"";"T";"N"
"One week";"Bir hafta";"C";"";"T";"N"
"Two weeks";"ıki hafta";"C";"";"T";"N"
"One month";"Bir ay";"C";"";"T";"N"
"Referrer url";"Öneren web adresi";"B";"";"T";"N"
"Transaction details";"işlem ayrıntıları";"C";"";"T";"N"
"Tracking details";"izleme ayrıntıları";"C";"";"T";"N"
"Transaction type";"işlem tipi";"B";"";"T";"N"
"Compute commissions";"Komisyonları hesapla";"C";"";"T";"N"
"You need to choose affiliate to compute automatic commissions!";"Otomatik komisyonları hesaplamak için Satış ortağı seçmelisiniz!";"C";"";"T";"N"
"You need to choose campaign to compute automatic commissions!";"Otomatik komisyonları hesaplamak için kampanya seçmelisiniz!";"C";"";"T";"N"
"You need to choose the transaction type to compute automatic commissions!";"Otomatik komisyonları hesaplamak için işlem tipi seçmelisiniz!";"C";"";"T";"N"
"Add transaction";"işlem ekle";"C";"";"T";"N"
"Add commission";"Komisyon ekle";"C";"";"T";"N"
